Date,SKU,UnitPrice,Quantity,TotalPrice
23-02-2019,Pista Double Scoop,90,2,180
23-02-2019,Death by Chocolate,180,4,720
23-02-2019,Vanilla Double Scoop,80,4,320
23-02-2019,Hot Chocolate Fudge,120,4,480
23-02-2019,Vanilla Single Scoop,50,1,50
23-02-2019,Cake Fudge,150,5,750
23-02-2019,Fig and Honey Double Scoop,90,4,360
23-02-2019,Cake Fudge,150,1,150
23-02-2019,Cafe Caramel,160,4,640
23-02-2019,Death by Chocolate,180,1,180
23-02-2019,Chocolate Europa Single Scoop,70,4,280
23-02-2019,Death by Chocolate,180,1,180
23-02-2019,Hot Chocolate Fudge,120,2,240
23-02-2019,Fig and Honey Single Scoop,60,3,180
23-02-2019,Cafe Caramel,160,3,480
23-02-2019,Death by Chocolate,180,4,720
23-02-2019,Butterscotch Single Scoop,60,5,300
23-02-2019,Vanilla Double Scoop,80,1,80
23-02-2019,Vanilla Single Scoop,50,5,250
23-02-2019,Cake Fudge,150,3,450
23-02-2019,Vanilla Single Scoop,50,2,100
23-02-2019,Hot Chocolate Fudge,120,2,240
23-02-2019,Hot Chocolate Fudge,120,4,480
23-02-2019,Butterscotch Single Scoop,60,2,120
23-02-2019,Vanilla Single Scoop,50,3,150
23-02-2019,Hot Chocolate Fudge,120,5,600
23-02-2019,Vanilla Double Scoop,80,1,80
23-02-2019,Death by Chocolate,180,1,180
23-02-2019,Fig and Honey Single Scoop,60,4,240
23-02-2019,Butterscotch Single Scoop,60,4,240
23-02-2019,Pista Double Scoop,90,5,450
23-02-2019,Cake Fudge,150,2,300
23-02-2019,Hot Chocolate Fudge,120,3,360
23-02-2019,Vanilla Double Scoop,80,1,80
23-02-2019,Hot Chocolate Fudge,120,1,120
23-02-2019,Vanilla Single Scoop,50,5,250
23-02-2019,Pista Double Scoop,90,3,270
23-02-2019,Butterscotch Single Scoop,60,2,120
23-02-2019,Vanilla Single Scoop,50,4,200
23-02-2019,Death by Chocolate,180,1,180
23-02-2019,Vanilla Single Scoop,50,3,150
23-02-2019,Vanilla Double Scoop,80,5,400
23-02-2019,Cake Fudge,150,5,750
23-02-2019,Cake Fudge,150,3,450
23-02-2019,Cake Fudge,150,2,300
23-02-2019,Death by Chocolate,180,3,540
23-02-2019,Chocolate Europa Double Scoop,100,3,300
23-02-2019,Caramel Crunch Single Scoop,70,5,350
23-02-2019,Vanilla Single Scoop,50,1,50
23-02-2019,Butterscotch Single Scoop,60,5,300
23-02-2019,Vanilla Double Scoop,80,3,240
23-02-2019,Vanilla Double Scoop,80,1,80
23-02-2019,Vanilla Double Scoop,80,2,160
23-02-2019,Vanilla Double Scoop,80,3,240
23-02-2019,Vanilla Double Scoop,80,2,160
23-02-2019,Caramel Crunch Single Scoop,70,1,70
23-02-2019,Vanilla Double Scoop,80,1,80
23-02-2019,Vanilla Double Scoop,80,5,400
23-02-2019,Hot Chocolate Fudge,120,3,360
23-02-2019,Vanilla Double Scoop,80,2,160
23-02-2019,Vanilla Double Scoop,80,1,80
23-02-2019,Hot Chocolate Fudge,120,1,120
23-02-2019,Hot Chocolate Fudge,120,1,120
23-02-2019,Cake Fudge,150,4,600
23-02-2019,Cake Fudge,150,3,450
23-02-2019,Cake Fudge,150,3,450
23-02-2019,Vanilla Single Scoop,50,3,150
23-02-2019,Chocolate Europa Double Scoop,100,5,500
23-02-2019,Butterscotch Single Scoop,60,1,60
23-02-2019,Hot Chocolate Fudge,120,3,360
23-02-2019,Vanilla Double Scoop,80,4,320
23-02-2019,Vanilla Single Scoop,50,1,50
23-02-2019,Dry Fruit Single Scoop,60,2,120
23-02-2019,Death by Chocolate,180,4,720
23-02-2019,Almond Fudge,150,2,300
23-02-2019,Cake Fudge,150,5,750
23-02-2019,Pista Single Scoop,60,3,180
23-02-2019,Hot Chocolate Fudge,120,4,480
23-02-2019,Fig and Honey Single Scoop,60,2,120
23-02-2019,Fig and Honey Single Scoop,60,3,180
23-02-2019,Vanilla Double Scoop,80,5,400
23-02-2019,Vanilla Single Scoop,50,5,250
23-02-2019,Butterscotch Single Scoop,60,5,300
23-02-2019,Dry Fruit Single Scoop,60,2,120
23-02-2019,Almond Fudge,150,5,750
23-02-2019,Cake Fudge,150,4,600
23-02-2019,Hot Chocolate Fudge,120,3,360
23-02-2019,Cake Fudge,150,3,450
23-02-2019,Death by Chocolate,180,2,360
23-02-2019,Hot Chocolate Fudge,120,2,240
23-02-2019,Butterscotch Single Scoop,60,3,180
23-02-2019,Hot Chocolate Fudge,120,4,480
24-02-2019,Vanilla Single Scoop,50,4,200
24-02-2019,Cake Fudge,150,5,750
24-02-2019,Butterscotch Single Scoop,60,4,240
24-02-2019,Pista Single Scoop,60,2,120
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Hot Chocolate Fudge,120,4,480
24-02-2019,Dew Drop Sundae,150,1,150
24-02-2019,Vanilla Single Scoop,50,2,100
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Cafe Caramel,160,5,800
24-02-2019,Hot Chocolate Fudge,120,2,240
24-02-2019,Butterscotch Single Scoop,60,3,180
24-02-2019,Hot Chocolate Fudge,120,1,120
24-02-2019,Death by Chocolate,180,4,720
24-02-2019,Hot Chocolate Fudge,120,4,480
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Butterscotch Single Scoop,60,3,180
24-02-2019,Butterscotch Single Scoop,60,3,180
24-02-2019,Death by Chocolate,180,3,540
24-02-2019,Butterscotch Single Scoop,60,1,60
24-02-2019,Hot Chocolate Fudge,120,2,240
24-02-2019,Death by Chocolate,180,4,720
24-02-2019,Vanilla Double Scoop,80,4,320
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Pista Single Scoop,60,5,300
24-02-2019,Butterscotch Single Scoop,60,4,240
24-02-2019,Death by Chocolate,180,4,720
24-02-2019,Death by Chocolate,180,3,540
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Butterscotch Single Scoop,60,4,240
24-02-2019,Vanilla Double Scoop,80,4,320
24-02-2019,Cafe Caramel,160,3,480
24-02-2019,Hot Chocolate Fudge,120,4,480
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Cafe Caramel,160,3,480
24-02-2019,Vanilla Single Scoop,50,1,50
24-02-2019,Caramel Crunch Double Scoop,100,4,400
24-02-2019,Rocky Road Double Scoop,80,2,160
24-02-2019,Death by Chocolate,180,1,180
24-02-2019,Butterscotch Single Scoop,60,2,120
24-02-2019,Caramel Crunch Double Scoop,100,4,400
24-02-2019,Vanilla Double Scoop,80,4,320
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Rocky Road Single Scoop,50,1,50
24-02-2019,Cake Fudge,150,1,150
24-02-2019,Death by Chocolate,180,1,180
24-02-2019,Pista Double Scoop,90,4,360
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Dry Fruit Double Scoop,90,1,90
24-02-2019,Death by Chocolate,180,3,540
24-02-2019,Cafe Caramel,160,1,160
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Almond Fudge,150,1,150
24-02-2019,Death by Chocolate,180,2,360
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Hot Chocolate Fudge,120,4,480
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Death by Chocolate,180,5,900
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Death by Chocolate,180,1,180
24-02-2019,Vanilla Single Scoop,50,3,150
24-02-2019,Almond Fudge,150,1,150
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Cake Fudge,150,2,300
24-02-2019,Death by Chocolate,180,1,180
24-02-2019,Vanilla Double Scoop,80,5,400
24-02-2019,Rocky Road Double Scoop,80,4,320
24-02-2019,Death by Chocolate,180,1,180
24-02-2019,Pista Single Scoop,60,4,240
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Vanilla Double Scoop,80,3,240
24-02-2019,Cake Fudge,150,1,150
24-02-2019,Butterscotch Single Scoop,60,5,300
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Death by Chocolate,180,2,360
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Vanilla Single Scoop,50,1,50
24-02-2019,Vanilla Double Scoop,80,3,240
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Vanilla Double Scoop,80,3,240
24-02-2019,Vanilla Double Scoop,80,3,240
24-02-2019,Cake Fudge,150,1,150
24-02-2019,Cafe Caramel,160,4,640
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Vanilla Single Scoop,50,3,150
24-02-2019,Hot Chocolate Fudge,120,2,240
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Cake Fudge,150,3,450
24-02-2019,Hot Chocolate Fudge,120,2,240
24-02-2019,Vanilla Single Scoop,50,5,250
24-02-2019,Death by Chocolate,180,1,180
24-02-2019,Butterscotch Single Scoop,60,2,120
24-02-2019,Death by Chocolate,180,2,360
24-02-2019,Vanilla Single Scoop,50,2,100
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Death by Chocolate,180,2,360
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Vanilla Double Scoop,80,5,400
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Hot Chocolate Fudge,120,2,240
24-02-2019,Dry Fruit Single Scoop,60,1,60
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Hot Chocolate Fudge,120,2,240
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Hot Chocolate Fudge,120,4,480
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Vanilla Single Scoop,50,2,100
24-02-2019,Vanilla Double Scoop,80,5,400
24-02-2019,Caramel Crunch Double Scoop,100,4,400
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Rocky Road Single Scoop,50,5,250
24-02-2019,Hot Chocolate Fudge,120,2,240
24-02-2019,Hot Chocolate Fudge,120,5,600
24-02-2019,Vanilla Single Scoop,50,5,250
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Hot Chocolate Fudge,120,1,120
24-02-2019,Vanilla Single Scoop,50,1,50
24-02-2019,Banana Split,140,5,700
24-02-2019,Hot Chocolate Fudge,120,1,120
24-02-2019,Cake Fudge,150,4,600
24-02-2019,Hot Chocolate Fudge,120,1,120
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Vanilla Double Scoop,80,5,400
24-02-2019,Butterscotch Single Scoop,60,2,120
24-02-2019,Cake Fudge,150,2,300
24-02-2019,Caramel Crunch Single Scoop,70,2,140
24-02-2019,Vanilla Double Scoop,80,4,320
24-02-2019,Rocky Road Single Scoop,50,1,50
24-02-2019,Pista Double Scoop,90,2,180
24-02-2019,Hot Chocolate Fudge,120,1,120
24-02-2019,Vanilla Double Scoop,80,1,80
24-02-2019,Cafe Caramel,160,1,160
24-02-2019,Cafe Caramel,160,1,160
24-02-2019,Vanilla Double Scoop,80,2,160
24-02-2019,Butterscotch Single Scoop,60,4,240
24-02-2019,Chocolate Europa Single Scoop,70,5,350
24-02-2019,Death by Chocolate,180,2,360
24-02-2019,Cake Fudge,150,1,150
24-02-2019,Vanilla Double Scoop,80,5,400
24-02-2019,Death by Chocolate,180,1,180
24-02-2019,Cafe Caramel,160,5,800
24-02-2019,Butterscotch Double Scoop,90,5,450
24-02-2019,Cafe Caramel,160,1,160
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Caramel Crunch Double Scoop,100,4,400
24-02-2019,Butterscotch Single Scoop,60,3,180
24-02-2019,Death by Chocolate,180,2,360
24-02-2019,Death by Chocolate,180,4,720
24-02-2019,Butterscotch Single Scoop,60,5,300
24-02-2019,Vanilla Double Scoop,80,5,400
24-02-2019,Hot Chocolate Fudge,120,4,480
24-02-2019,Cake Fudge,150,3,450
24-02-2019,Vanilla Single Scoop,50,2,100
24-02-2019,Trilogy,160,2,320
24-02-2019,Hot Chocolate Fudge,120,3,360
24-02-2019,Butterscotch Single Scoop,60,5,300
24-02-2019,Butterscotch Single Scoop,60,5,300
24-02-2019,Vanilla Double Scoop,80,2,160
25-02-2019,Vanilla Single Scoop,50,4,200
25-02-2019,Butterscotch Single Scoop,60,2,120
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Butterscotch Single Scoop,60,2,120
25-02-2019,Hot Chocolate Fudge,120,4,480
25-02-2019,Rocky Road Single Scoop,50,2,100
25-02-2019,Cake Fudge,150,5,750
25-02-2019,Vanilla Single Scoop,50,4,200
25-02-2019,Butterscotch Single Scoop,60,1,60
25-02-2019,Butterscotch Single Scoop,60,2,120
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Fig and Honey Double Scoop,90,3,270
25-02-2019,Pista Double Scoop,90,1,90
25-02-2019,Butterscotch Single Scoop,60,1,60
25-02-2019,Cake Fudge,150,5,750
25-02-2019,Cake Fudge,150,2,300
25-02-2019,Death by Chocolate,180,2,360
25-02-2019,Vanilla Double Scoop,80,4,320
25-02-2019,Butterscotch Single Scoop,60,4,240
25-02-2019,Vanilla Double Scoop,80,4,320
25-02-2019,Chocolate Europa Double Scoop,100,5,500
25-02-2019,Vanilla Double Scoop,80,2,160
25-02-2019,Vanilla Single Scoop,50,3,150
25-02-2019,Vanilla Double Scoop,80,1,80
25-02-2019,Vanilla Double Scoop,80,1,80
25-02-2019,Vanilla Double Scoop,80,4,320
25-02-2019,Butterscotch Single Scoop,60,4,240
25-02-2019,Vanilla Single Scoop,50,2,100
25-02-2019,Death by Chocolate,180,3,540
25-02-2019,Pista Double Scoop,90,4,360
25-02-2019,Butterscotch Single Scoop,60,5,300
25-02-2019,Butterscotch Single Scoop,60,1,60
25-02-2019,Hot Chocolate Fudge,120,1,120
25-02-2019,Hot Chocolate Fudge,120,2,240
25-02-2019,Death by Chocolate,180,1,180
25-02-2019,Vanilla Double Scoop,80,4,320
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Vanilla Single Scoop,50,1,50
25-02-2019,Vanilla Double Scoop,80,2,160
25-02-2019,Cake Fudge,150,3,450
25-02-2019,Hot Chocolate Fudge,120,1,120
25-02-2019,Cake Fudge,150,5,750
25-02-2019,Butterscotch Single Scoop,60,3,180
25-02-2019,Cake Fudge,150,1,150
25-02-2019,Vanilla Double Scoop,80,5,400
25-02-2019,Chocolate Europa Single Scoop,70,1,70
25-02-2019,Death by Chocolate,180,1,180
25-02-2019,Cake Fudge,150,4,600
25-02-2019,Pista Single Scoop,60,4,240
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Hot Chocolate Fudge,120,1,120
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Vanilla Double Scoop,80,4,320
25-02-2019,Dry Fruit Single Scoop,60,4,240
25-02-2019,Hot Chocolate Fudge,120,2,240
25-02-2019,Hot Chocolate Fudge,120,4,480
25-02-2019,Butterscotch Single Scoop,60,5,300
25-02-2019,Dry Fruit Double Scoop,90,5,450
25-02-2019,Hot Chocolate Fudge,120,2,240
25-02-2019,Butterscotch Single Scoop,60,4,240
25-02-2019,Cake Fudge,150,2,300
25-02-2019,Chocolate Europa Single Scoop,70,2,140
25-02-2019,Death by Chocolate,180,3,540
25-02-2019,Hot Chocolate Fudge,120,4,480
25-02-2019,Chocolate Europa Double Scoop,100,4,400
25-02-2019,Vanilla Single Scoop,50,4,200
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Hot Chocolate Fudge,120,1,120
25-02-2019,Death by Chocolate,180,4,720
25-02-2019,Vanilla Double Scoop,80,2,160
25-02-2019,Vanilla Double Scoop,80,3,240
25-02-2019,Vanilla Double Scoop,80,1,80
25-02-2019,Hot Chocolate Fudge,120,4,480
25-02-2019,Dry Fruit Double Scoop,90,5,450
25-02-2019,Cake Fudge,150,4,600
25-02-2019,Butterscotch Single Scoop,60,2,120
25-02-2019,Butterscotch Single Scoop,60,4,240
25-02-2019,Vanilla Double Scoop,80,4,320
25-02-2019,Cake Fudge,150,4,600
25-02-2019,Hot Chocolate Fudge,120,4,480
25-02-2019,Hot Chocolate Fudge,120,4,480
25-02-2019,Cake Fudge,150,1,150
25-02-2019,Vanilla Single Scoop,50,2,100
25-02-2019,Butterscotch Single Scoop,60,1,60
25-02-2019,Vanilla Single Scoop,50,2,100
25-02-2019,Cake Fudge,150,2,300
25-02-2019,Cake Fudge,150,1,150
25-02-2019,Rocky Road Double Scoop,80,1,80
25-02-2019,Cake Fudge,150,1,150
25-02-2019,Cafe Caramel,160,5,800
25-02-2019,Rocky Road Single Scoop,50,3,150
25-02-2019,Hot Chocolate Fudge,120,1,120
25-02-2019,Vanilla Single Scoop,50,2,100
25-02-2019,Vanilla Single Scoop,50,4,200
25-02-2019,Hot Chocolate Fudge,120,2,240
25-02-2019,Death by Chocolate,180,3,540
25-02-2019,Death by Chocolate,180,3,540
25-02-2019,Butterscotch Single Scoop,60,2,120
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Vanilla Single Scoop,50,2,100
25-02-2019,Butterscotch Single Scoop,60,5,300
25-02-2019,Cake Fudge,150,2,300
25-02-2019,Dry Fruit Double Scoop,90,4,360
25-02-2019,Hot Chocolate Fudge,120,2,240
25-02-2019,Cafe Caramel,160,3,480
25-02-2019,Hot Chocolate Fudge,120,1,120
25-02-2019,Hot Chocolate Fudge,120,3,360
25-02-2019,Vanilla Double Scoop,80,5,400
25-02-2019,Cake Fudge,150,2,300
25-02-2019,Butterscotch Single Scoop,60,1,60
25-02-2019,Butterscotch Single Scoop,60,5,300
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Butterscotch Single Scoop,60,1,60
25-02-2019,Caramel Crunch Single Scoop,70,2,140
25-02-2019,Hot Chocolate Fudge,120,5,600
25-02-2019,Rocky Road Single Scoop,50,1,50
25-02-2019,Almond Fudge,150,5,750
25-02-2019,Pista Double Scoop,90,5,450
25-02-2019,Butterscotch Single Scoop,60,1,60
25-02-2019,Cake Fudge,150,1,150
25-02-2019,Cafe Caramel,160,3,480
25-02-2019,Cake Fudge,150,1,150
25-02-2019,Death by Chocolate,180,3,540
25-02-2019,Cafe Caramel,160,3,480
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Banana Split,140,2,280
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Butterscotch Single Scoop,60,3,180
26-02-2019,Cafe Caramel,160,4,640
26-02-2019,Death by Chocolate,180,2,360
26-02-2019,Chocolate Europa Single Scoop,70,3,210
26-02-2019,Vanilla Single Scoop,50,2,100
26-02-2019,Vanilla Double Scoop,80,3,240
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Dry Fruit Single Scoop,60,3,180
26-02-2019,Vanilla Single Scoop,50,5,250
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Hot Chocolate Fudge,120,2,240
26-02-2019,Vanilla Single Scoop,50,3,150
26-02-2019,Banana Split,140,2,280
26-02-2019,Hot Chocolate Fudge,120,1,120
26-02-2019,Cafe Caramel,160,5,800
26-02-2019,Cake Fudge,150,5,750
26-02-2019,Rocky Road Double Scoop,80,3,240
26-02-2019,Fig and Honey Single Scoop,60,2,120
26-02-2019,Hot Chocolate Fudge,120,1,120
26-02-2019,Vanilla Single Scoop,50,2,100
26-02-2019,Cake Fudge,150,4,600
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Vanilla Single Scoop,50,4,200
26-02-2019,Hot Chocolate Fudge,120,3,360
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Vanilla Single Scoop,50,5,250
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Vanilla Double Scoop,80,2,160
26-02-2019,Cafe Caramel,160,3,480
26-02-2019,Death by Chocolate,180,4,720
26-02-2019,Death by Chocolate,180,3,540
26-02-2019,Vanilla Double Scoop,80,3,240
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Hot Chocolate Fudge,120,2,240
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Vanilla Single Scoop,50,5,250
26-02-2019,Hot Chocolate Fudge,120,3,360
26-02-2019,Vanilla Double Scoop,80,4,320
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Hot Chocolate Fudge,120,1,120
26-02-2019,Vanilla Single Scoop,50,4,200
26-02-2019,Vanilla Double Scoop,80,5,400
26-02-2019,Pista Single Scoop,60,1,60
26-02-2019,Vanilla Single Scoop,50,4,200
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Death by Chocolate,180,1,180
26-02-2019,Butterscotch Single Scoop,60,3,180
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Vanilla Single Scoop,50,3,150
26-02-2019,Death by Chocolate,180,2,360
26-02-2019,Vanilla Double Scoop,80,3,240
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Death by Chocolate,180,1,180
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Caramel Crunch Single Scoop,70,2,140
26-02-2019,Vanilla Double Scoop,80,2,160
26-02-2019,Cake Fudge,150,2,300
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Vanilla Double Scoop,80,5,400
26-02-2019,Caramel Crunch Single Scoop,70,5,350
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Vanilla Double Scoop,80,3,240
26-02-2019,Cafe Caramel,160,2,320
26-02-2019,Butterscotch Double Scoop,90,5,450
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Butterscotch Single Scoop,60,2,120
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Cafe Caramel,160,2,320
26-02-2019,Cake Fudge,150,2,300
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Vanilla Double Scoop,80,2,160
26-02-2019,Vanilla Double Scoop,80,4,320
26-02-2019,Vanilla Double Scoop,80,4,320
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Chocolate Europa Double Scoop,100,5,500
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Vanilla Double Scoop,80,4,320
26-02-2019,Fig and Honey Single Scoop,60,3,180
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Cake Fudge,150,2,300
26-02-2019,Death by Chocolate,180,1,180
26-02-2019,Cake Fudge,150,2,300
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Cake Fudge,150,5,750
26-02-2019,Cake Fudge,150,1,150
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Death by Chocolate,180,2,360
26-02-2019,Cake Fudge,150,5,750
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Vanilla Single Scoop,50,1,50
26-02-2019,Mint Fudge,120,5,600
26-02-2019,Cake Fudge,150,5,750
26-02-2019,Hot Chocolate Fudge,120,3,360
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Vanilla Double Scoop,80,1,80
26-02-2019,Vanilla Double Scoop,80,1,80
26-02-2019,Vanilla Single Scoop,50,5,250
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Vanilla Double Scoop,80,4,320
26-02-2019,Hot Chocolate Fudge,120,5,600
26-02-2019,Vanilla Double Scoop,80,3,240
26-02-2019,Hot Chocolate Fudge,120,1,120
26-02-2019,Vanilla Double Scoop,80,4,320
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Dry Fruit Single Scoop,60,3,180
26-02-2019,Hot Chocolate Fudge,120,1,120
26-02-2019,Death by Chocolate,180,5,900
26-02-2019,Vanilla Double Scoop,80,3,240
26-02-2019,Vanilla Double Scoop,80,3,240
26-02-2019,Cake Fudge,150,4,600
26-02-2019,Vanilla Single Scoop,50,3,150
26-02-2019,Butterscotch Single Scoop,60,5,300
26-02-2019,Death by Chocolate,180,1,180
26-02-2019,Hot Chocolate Fudge,120,1,120
26-02-2019,Vanilla Single Scoop,50,4,200
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Fig and Honey Single Scoop,60,3,180
26-02-2019,Death by Chocolate,180,3,540
26-02-2019,Pista Single Scoop,60,5,300
26-02-2019,Cake Fudge,150,4,600
26-02-2019,Hot Chocolate Fudge,120,1,120
26-02-2019,Dry Fruit Double Scoop,90,1,90
26-02-2019,Pista Single Scoop,60,4,240
26-02-2019,Vanilla Double Scoop,80,2,160
26-02-2019,Cake Fudge,150,3,450
26-02-2019,Hot Chocolate Fudge,120,3,360
26-02-2019,Vanilla Double Scoop,80,5,400
26-02-2019,Cake Fudge,150,5,750
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Cake Fudge,150,2,300
26-02-2019,Hot Chocolate Fudge,120,4,480
26-02-2019,Cafe Caramel,160,3,480
26-02-2019,Butterscotch Single Scoop,60,2,120
26-02-2019,Death by Chocolate,180,2,360
26-02-2019,Hot Chocolate Fudge,120,2,240
26-02-2019,Death by Chocolate,180,5,900
26-02-2019,Hot Chocolate Fudge,120,4,480
